book_num,paragraph,rob_sentiment,rob_score,rob_all_scores
4,snape wand fly twelve foot air fall little thud grass behind sirius let bark laughter impedimenta say point wand snape knock foot halfway dive toward fall wand student around turn watch some get foot edge nearer watch,neutral,0.8858173,"{'neutral': 0.8858173, 'positive': 0.061042752, 'negative': 0.05314004}"
4,snape let stream mixed swearword hexes wand ten foot away nothing happen wash mouth say james coldly scourgify pink soap bubble stream snape mouth froth cover lip make gag choke leave alone,neutral,0.6774168,"{'neutral': 0.6774168, 'negative': 0.27668008, 'positive': 0.04590311}"
4,certainly say james jerked wand upward snape fall crumple heap ground disentangle robe get quickly foot wand sirius say petrificus totalus snape keel rigid board leave he alone lily shout she wand,neutral,0.88906723,"{'neutral': 0.88906723, 'positive': 0.06606801, 'negative': 0.044864714}"
4,excuse christmas last sirius give knife open lock say harry so even bewitch door alohomora work I bet what think hermione demand ron harry remind irresistibly mrs weasley appeal husband harry first dinner grimmauld place I dunno say ron look alarmed ask give opinion,neutral,0.83561844,"{'neutral': 0.83561844, 'positive': 0.10193662, 'negative': 0.062444944}"
4,time test talent real world reckon ask fred definitely say george and umbridge could say word raise wand say together accio broom harry hear loud crash somewhere distance look leave ducked time fre george broomstick one still trail heavy chain iron peg umbridge fasten wall hurtle along corridor toward owner,neutral,0.8802686,"{'neutral': 0.8802686, 'positive': 0.07222061, 'negative': 0.04751084}"
4,harry spout four short leg would reach desk wriggle pointlessly midair ron grow four thin spindly leg hoist cup desk great difficulty tremble second fold cause cup crack two reparo say hermione quickly mend ron cup wave wand that well montague permanently injure who care say ron irritably teacup stand drunkenly tremble violently knee,neutral,0.57839257,"{'neutral': 0.57839257, 'negative': 0.38110608, 'positive': 0.040501382}"
4,before ge like good say hermione harry set back foot they murmur lumos wand tip ignite hagrid face swam gloom light two waver beam harry saw look nervous sad righ say hagrid,negative,0.530722,"{'negative': 0.530722, 'neutral': 0.42533132, 'positive': 0.04394663}"
4,for bonus point harry raise wand look directly umbridge imagine sack expecto patronum the silver stag erupt end wand canter length hall all examiner look around watch progress dissolve silver mist professor tofty clap vein knotted hand enthusiastically,neutral,0.79837453,"{'neutral': 0.79837453, 'positive': 0.19138308, 'negative': 0.010242365}"
4,the black shape upon floor shift little harry see longfingere white hand clutch wand rise end arm hear high cold voice say crucio the man floor let scream pain attempt stand fall back writhe harry laugh,neutral,0.83432335,"{'neutral': 0.83432335, 'positive': 0.10094446, 'negative': 0.06473224}"
4,beast uncontrolle animal be quiet shout hermione late umbridge pointed wand magorian scream incarcerous rope fly midair like thick snake wrap tightly around centaur torso trap arm he give cry rage rear onto hind leg attempt free centaur charge,negative,0.5355569,"{'negative': 0.5355569, 'neutral': 0.44144523, 'positive': 0.022997819}"
4,so hurry back dark circular room ghostly shape brain swim harry eye instead blue candle flame wait say hermione sharply luna make close door brain room behind flagrate she draw wand midair fiery x appear door no soon door click shut behind great rumble wall begin revolve fast great redgold blur amongst faint blue become still fiery cross still burn show door already try,neutral,0.86192995,"{'neutral': 0.86192995, 'positive': 0.08566244, 'negative': 0.052407686}"
4,bind get way say hermione sharply she point wand place lock would ordinary door say alohomora nothing happen sirius knife say harry pull inside robe slide crack door wall,neutral,0.82487416,"{'neutral': 0.82487416, 'negative': 0.11501488, 'positive': 0.060110934}"
4,I give prophecy and let we skip home the word hardly mouth female death eater shriek accio proph harry ready he shout protego finish spell though glass sphere slip tip finger manage cle,neutral,0.78675115,"{'neutral': 0.78675115, 'negative': 0.120484084, 'positive': 0.092764825}"
4,the word hardly mouth female death eater shriek accio proph harry ready he shout protego finish spell though glass sphere slip tip finger manage cle oh know play little bitty baby potter say mad eye stare slit hood very well,neutral,0.7585254,"{'neutral': 0.7585254, 'positive': 0.12496133, 'negative': 0.11651333}"
4,but dark lord know unintell now yell harry five different voice behind bellow reducto five curse fly five different direction shelf opposite explode hit the tower structure sway hundred glass sphere burst apart pearlywhite figure unfurl air float voice echo know longdead past amid torrent crash glass splinter wood raining upon floor run harry yelled shelf sway precariously glass sphere begin pour seize handful hermione robe drag forward one arm head chunk shelf shard glass thunder upon,neutral,0.8079914,"{'neutral': 0.8079914, 'negative': 0.14027156, 'positive': 0.051737074}"
4,they yell cry pain thunderous crash shelf collapse upon weirdly echo fragment seer unleash sphere harry find way ahead clear see ron ginny luna sprint past arm head something heavy strike side face merely duck head sprint onward hand catch shoulder hear hermione shout stupefy hand release they end row ninetyseven harry turn right begin sprint earnest he could hear footstep right behind hermione voice urge neville,neutral,0.8091654,"{'neutral': 0.8091654, 'negative': 0.11810957, 'positive': 0.072725065}"
4,he could hear footstep right behind hermione voice urge neville the door come ajar straight ahead harry could see glitter light bell jar pelt prophecy still clutch tight safe hand wait other hurtle threshold slam door behind colloportus gasp hermione door seal odd squelching noise where other gasp harry he think ron luna ginny ahead would wait room nobody,neutral,0.8583312,"{'neutral': 0.8583312, 'positive': 0.10039931, 'negative': 0.04126944}"
4,they almost harry hear something large heavy collide door hermione charm shut stand aside say rough voice alohomora as door fly open harry hermione neville dive desk they could see bottom two death eater robe draw nearer foot move rapidly,neutral,0.87065727,"{'neutral': 0.87065727, 'negative': 0.073335394, 'positive': 0.05600725}"
4,check desk say another harry see knees death eater bend poke wand desk shout stupefy a jet red light hit near death eater fall backward grandfather clock knock the second death eater however leapt aside avoid harry spell pointed wand hermione crawl desk get well aim,neutral,0.65816426,"{'neutral': 0.65816426, 'negative': 0.3035777, 'positive': 0.038258072}"
4,a jet red light hit near death eater fall backward grandfather clock knock the second death eater however leapt aside avoid harry spell pointed wand hermione crawl desk get well aim avada harry launch across floor grab death eater around knee cause topple aim go awry neville overturned desk anxiety help point wand wildly struggle pair cry expelliarmus,negative,0.6010549,"{'negative': 0.6010549, 'neutral': 0.37732935, 'positive': 0.021615671}"
4,avada harry launch across floor grab death eater around knee cause topple aim go awry neville overturned desk anxiety help point wand wildly struggle pair cry expelliarmus both harry death eater wand fly hand soar back toward entrance hall prophecy scramble foot charge death eater front harry hot heel neville bring rear plainly horrorstruck do get way harry yelled neville clearly determine repair damage,neutral,0.5286441,"{'neutral': 0.5286441, 'negative': 0.44138023, 'positive': 0.029975684}"
4,both harry death eater wand fly hand soar back toward entrance hall prophecy scramble foot charge death eater front harry hot heel neville bring rear plainly horrorstruck do get way harry yelled neville clearly determine repair damage harry flung sideways neville take aim shout stupefy the jet red light fly right death eater shoulder hit glassfronte cabinet wall full variously shape hourglasse the cabinet fall floor burst apart glass fly everywhere spring back onto wall fully mend fall shatter,neutral,0.7582319,"{'neutral': 0.7582319, 'negative': 0.19231698, 'positive': 0.0494512}"
4,the death eater snatch wand lie floor beside glitter bell jar harry duck behind another desk man turn mask slip could see rip free hand shout stup stupefy scream hermione catch the jet red light hit death eater middle chest froze arm still raise wand fall floor clatter collapse backward toward bell jar harry expect hear clunk man hit solid glass slide jar onto floor instead head sink surface bell jar though nothing soap bubble come rest sprawl back table head lie inside jar full glitter wind,neutral,0.68170375,"{'neutral': 0.68170375, 'negative': 0.2857725, 'positive': 0.032523822}"
4,the jet red light hit death eater middle chest froze arm still raise wand fall floor clatter collapse backward toward bell jar harry expect hear clunk man hit solid glass slide jar onto floor instead head sink surface bell jar though nothing soap bubble come rest sprawl back table head lie inside jar full glitter wind accio wand cry hermione harry wand fly dark corner hand throw thank say right let get,neutral,0.6573887,"{'neutral': 0.6573887, 'negative': 0.310001, 'positive': 0.032610357}"
4,veer left burst instead small dark cluttered office slam door behind collo begin hermione could complete spell door burst open two death eater come hurtle inside with cry triumph yelled impedimenta harry hermione neville knock backward foot neville throw desk disappear view hermione smash bookcase promptly deluge cascade heavy book back harry head slam stone wall behind tiny light burst front eye moment dizzy bewildered react,neutral,0.59977627,"{'neutral': 0.59977627, 'negative': 0.34451357, 'positive': 0.055710126}"
